subject,calibration_run,condition,balanced_accuracy,fists_recall,feet_recall,test_trial_count,test_offset_before,test_offset_after_B,test_alignment_before,test_alignment_after_C
46,6,C,0.5401785714285714,0.6428571428571429,0.4375,30,6.766908644323752,,0.16306709255542828,0.16545713443626825
46,10,A,0.5666666666666667,0.3333333333333333,0.8,30,6.863125469925986,,0.109486189207062,
46,10,B,0.7333333333333334,0.6666666666666666,0.8,30,6.863125469925986,2.10065135393163,0.109486189207062,
46,10,C,0.6000000000000001,0.4,0.8,30,6.863125469925986,,0.109486189207062,0.15782222756459408
46,14,A,0.5,0.26666666666666666,0.7333333333333333,30,6.719754575325734,,0.12463081591609937,
46,14,B,0.5333333333333333,0.7333333333333333,0.3333333333333333,30,6.719754575325734,2.052073106633446,0.12463081591609937,
46,14,C,0.43333333333333335,0.4666666666666667,0.4,30,6.719754575325734,,0.12463081591609937,0.07099123804555911
47,6,A,0.33333333333333337,0.4666666666666667,0.2,30,4.752313784789758,,-0.014910993863391842,
47,6,B,0.3666666666666667,0.26666666666666666,0.4666666666666667,30,4.752313784789758,3.53443253138902,-0.014910993863391842,
47,6,C,0.5,0.06666666666666667,0.9333333333333333,30,4.752313784789758,,-0.014910993863391842,-0.024509367243159125
47,10,A,0.41964285714285715,0.625,0.21428571428571427,30,4.735564541202363,,0.06621323823491564,
47,10,B,0.41964285714285715,0.625,0.21428571428571427,30,4.735564541202363,2.580900830492238,0.06621323823491564,
47,10,C,0.3660714285714286,0.375,0.35714285714285715,30,4.735564541202363,,0.06621323823491564,-0.0844015959879585
47,14,A,0.43333333333333335,0.6,0.26666666666666666,30,4.879796120616269,,0.00581253895671535,
47,14,B,0.33333333333333337,0.2,0.4666666666666667,30,4.879796120616269,3.6190186995924183,0.00581253895671535,
47,14,C,0.3333333333333333,0.13333333333333333,0.5333333333333333,30,4.879796120616269,,0.00581253895671535,-0.06044520057090485
48,6,A,0.7232142857142857,0.875,0.5714285714285714,30,7.904512202388788,,0.314757625359782,
48,6,B,0.7410714285714286,0.625,0.8571428571428571,30,7.904512202388788,3.6912311112284413,0.314757625359782,
48,6,C,0.5848214285714286,0.8125,0.35714285714285715,30,7.904512202388788,,0.314757625359782,0.5946798998939471
48,10,A,0.7901785714285714,0.9375,0.6428571428571429,30,8.485196116692087,,0.32514138486303706,
48,10,B,0.7276785714285714,0.8125,0.6428571428571429,30,8.485196116692087,5.084726423919248,0.32514138486303706,
48,10,C,0.5803571428571428,0.875,0.2857142857142857,30,8.485196116692087,,0.32514138486303706,0.4667118730312551
